恵比寿,05050
渋谷,17640
新宿,19670
池袋,02060
板橋,02890
十条,18440
赤羽,00380
北赤羽,10870
浮間舟渡,04140
東京,25620
上野,04030
尾久,06650
赤羽,00380
東京,25620
上野,04030
尾久,06650
赤羽,00380
小岩,13900
新小岩,19450
平井,33190
亀戸,09500
錦糸町,12220
両国,41380
浅草橋,00680
秋葉原,00480
御茶ノ水,06970
水道橋,20470
飯田橋,01820
市ヶ谷,02980
四ツ谷,41160
信濃町,17470
千駄ヶ谷,21520
代々木,41280
新宿,19670
大久保,05600
東中野,32110
中野,27280
高円寺,13930
阿佐ヶ谷,00640
荻窪,06640
西荻窪,28500
吉祥寺,11640
三鷹,36880
東京,25620
新日本橋,20080
馬喰町,30330
錦糸町,12220
新小岩,19450
東京,25620
八丁堀,30820
越中島,04910
潮見,17090
新木場,19330
葛西臨海公園,07770
赤羽,00380
池袋,02060
新宿,19670
渋谷,17640
恵比寿,05050
大崎,05780
西大井,28400
赤羽,00380
池袋,02060
新宿,19670
渋谷,17640
恵比寿,05050
大崎,05780
東京,25620
品川,17460
東京,25620
上野,04030
東京,25620
上野,04030
東京,25620
上野,04030
渋谷,17640
表参道,07240
外苑前,07450
青山一丁目,00250
赤坂見附,00320
溜池山王,23660
虎ノ門,26650
新橋,20110
銀座,12200
京橋,12060
日本橋,29710
三越前,36980
神田,10270
末広町,20510
上野広小路,04070
上野,04030
稲荷町,03430
田原町,23730
浅草,00670
池袋,02060
新大塚,19160
茗荷谷,38430
後楽園,14430
本郷三丁目,35340
御茶ノ水,06970
淡路町,01720
大手町,06050
東京,25620
銀座,12200
霞ケ関,08290
国会議事堂前,15020
赤坂見附,00320
四ツ谷,41160
四谷三丁目,41170
新宿御苑前,19680
新宿三丁目,19690
新宿,19670
西新宿,28860
中野坂上,27320
中野新橋,27360
中野富士見町,27380
方南町,34900
新中野,20030
東高円寺,31910
新高円寺,19470
南阿佐ヶ谷,37270
荻窪,06640
中目黒,27580
恵比寿,05050
広尾,33410
六本木,41560
神谷町,09450
虎ノ門ヒルズ,84580
霞ケ関,08290
日比谷,33040
銀座,12200
東銀座,31870
築地,24620
八丁堀,30820
茅場町,09680
人形町,29780
小伝馬町,15070
秋葉原,00480
仲御徒町,26940
上野,04030
入谷,03760
三ノ輪,38130
南千住,37600
北千住,11310
中野,27280
落合,06940
高田馬場,22350
早稲田,41750
神楽坂,07710
飯田橋,01820
九段下,12720
竹橋,22950
大手町,06050
日本橋,29710
茅場町,09680
門前仲町,39600
木場,11770
東陽町,25900
南砂町,37570
西葛西,28520
葛西,07760
代々木上原,41290
代々木公園,41300
明治神宮前,39010
表参道,07240
乃木坂,30010
赤坂,00300
国会議事堂前,15020
霞ケ関,08290
日比谷,33040
二重橋前,29480
大手町,06050
新御茶ノ水,19190
湯島,40710
根津,29860
千駄木,21530
西日暮里,29160
町屋,35790
北千住,11310
綾瀬,01370
北綾瀬,10900
新木場,19330
辰巳,23180
豊洲,26540
月島,24650
新富町,19980
銀座一丁目,12210
有楽町,40650
桜田門,16170
永田町,27210
麹町,14020
市ヶ谷,02980
飯田橋,01820
江戸川橋,04940
護国寺,14760
東池袋,31600
池袋,02060
要町,08710
千川,21350
小竹向原,14950
氷川台,32630
平和台,34660
地下鉄赤塚,04750
地下鉄成増,04760
渋谷,17640
表参道,07240
青山一丁目,00250
永田町,27210
半蔵門,31420
九段下,12720
神保町,20210
大手町,06050
三越前,36980
水天宮前,20460
清澄白河,50050
住吉,20870
錦糸町,53960
押上,06820
目黒,39110
白金台,18930
白金高輪,18940
麻布十番,00800
六本木一丁目,41570
溜池山王,23660
永田町,27210
四ツ谷,41160
市ヶ谷,02980
飯田橋,01820
後楽園,14430
東大前,25730
本駒込,35370
駒込,15330
西ヶ原,28560
王子,05180
王子神谷,05830
志茂,17810
赤羽岩淵,00390
渋谷,17640
明治神宮前,39010
北参道,80835
新宿三丁目,19690
東新宿,50015
西早稲田,80840
雑司が谷,80845
池袋,02060
要町,08710
千川,21350
小竹向原,14950
氷川台,32630
平和台,34660
地下鉄赤塚,04750
地下鉄成増,04760
小竹向原,14950
新桜台,19600
練馬,29900
西武新宿,21050
高田馬場,22350
下落合,17990
中井,26830
新井薬師前,01440
沼袋,29830
野方,29980
都立家政,26720
鷺ノ宮,15990
下井草,17860
井荻,01870
上井草,09040
上石神井,09200
武蔵関,38780
東伏見,32310
西武柳沢,21080
田無,23300
花小金井,30900
小平,14930
久米川,12930
東村山,32490
池袋,02060
椎名町,16970
東長崎,32100
江古田,04830
桜台,16150
練馬,29900
中村橋,27570
富士見台,34040
練馬高野台,29920
石神井公園,18350
大泉学園,05440
保谷,34910
ひばりヶ丘,33000
東久留米,31890
清瀬,12120
秋津,00470
小平,14930
萩山,30230
小川,06610
東大和市,32550
玉川上水,23470
武蔵砂川,38770
西武立川,21060
拝島,30150
西武遊園地,21090
国分寺,14690
恋ヶ窪,13850
鷹の台,22490
小川,06610
東村山,32490
武蔵境,38740
新小金井,19510
多磨,23590
白糸台,11360
競艇場前,11990
是政,15520
国分寺,14690
一橋学園,32880
青梅街道,05350
萩山,30230
八坂,39850
武蔵大和,38870
西武遊園地,21090
西武園,21030
豊島園,26130
池袋,02060
北池袋,10930
下板橋,17890
大山,06420
中板橋,26860
ときわ台,25970
上板橋,09050
東武練馬,25870
下赤塚,17820
成増,28040
浅草,00670
とうきょうスカイツリー,28030
押上,06820
曳舟,32640
東向島,32480
鐘ヶ淵,08770
堀切,35200
牛田,04220
北千住,11310
小菅,14900
五反野,14980
梅島,04630
西新井,28310
竹ノ塚,22940
曳舟,32640
小村井,07200
東あずま,31570
亀戸水神,09510
亀戸,09500
西新井,28310
大師前,21910
渋谷,17640
代官山,21850
中目黒,27580
祐天寺,40640
学芸大学,07660
都立大学,26730
自由が丘,18410
田園調布,25320
多摩川,23450
渋谷,17640
池尻大橋,02000
三軒茶屋,16720
駒沢大学,15340
桜新町,16140
用賀,40800
二子玉川,34230
つくし野,24700
すずかけ台,20660
南町田グランベリーパーク,37790
五反田,14970
大崎広小路,05790
戸越銀座,26090
荏原中延,05020
旗の台,30650
長原,27430
洗足池,21480
石川台,02180
雪が谷大塚,40690
御嶽山,07440
久が原,12440
千鳥町,24160
池上,01970
蓮沼,30530
蒲田,08940
目黒,39110
不動前,34410
武蔵小山,38730
西小山,28780
洗足,21470
大岡山,05520
奥沢,06660
田園調布,25320
多摩川,23450
多摩川,23450
沼部,29840
鵜の木,04470
下丸子,18280
武蔵新田,38810
矢口渡,39810
蒲田,08940
大井町,05480
下神明,18100
戸越公園,26100
中延,27370
荏原町,05030
旗の台,30650
北千束,11320
大岡山,05520
緑が丘,37110
自由が丘,18410
九品仏,12830
尾山台,07280
等々力,26240
上野毛,09280
二子玉川,34230
三軒茶屋,16720
西太子堂,28990
若林,41620
松陰神社前,18530
世田谷,21210
上町,09410
宮の坂,38270
山下,40270
松原,36030
下高井戸,18140
西馬込,29410
馬込,35690
中延,27370
戸越,26080
五反田,14970
高輪台,22460
泉岳寺,21340
三田,36860
大門,22090
新橋,20110
東銀座,31870
宝町,22650
日本橋,29710
人形町,29780
東日本橋,32170
浅草橋,00680
蔵前,13010
浅草,00670
本所吾妻橋,35380
押上,06820
目黒,39110
白金台,18930
白金高輪,18940
三田,36860
芝公園,17570
御成門,07040
内幸町,04290
日比谷,33040
大手町,06050
神保町,20210
水道橋,20470
春日,08030
白山,30270
千石,21410
巣鴨,20550
西巣鴨,28890
新板橋,19040
板橋区役所前,02900
板橋本町,02910
本蓮沼,39290
志村坂上,17790
志村三丁目,17800
蓮根,30540
西台,28980
高島平,22280
新高島平,19810
西高島平,29010
新宿,19670
新宿三丁目,19690
曙橋,00590
市ヶ谷,02980
九段下,12720
神保町,20210
小川町,06620
岩本町,03950
馬喰横山,30340
浜町,31100
森下,39490
菊川,10690
住吉,20870
西大島,28430
大島,05850
東大島,31700
船堀,34520
一之江,03060
瑞江,36730
篠崎,17480
新宿西口,50010
東新宿,50015
若松河田,50020
牛込柳町,50025
牛込神楽坂,50030
飯田橋,01820
春日,08030
本郷三丁目,35340
上野御徒町,50035
新御徒町,50040
蔵前,13010
両国,50045
森下,39490
清澄白河,50050
門前仲町,39600
月島,24650
勝どき,50055
築地市場,50060
汐留,53930
大門,22090
赤羽橋,50065
麻布十番,00800
六本木,41560
青山一丁目,00250
国立競技場,14730
代々木,41280
新宿,19670
都庁前,26200
西新宿五丁目,28870
中野坂上,27320
東中野,32110
中井,26830
落合南長崎,06960
新江古田,19110
練馬,29900
豊島園,26130
練馬春日町,29910
光が丘,32620
早稲田,41740
面影橋,07220
学習院下,07670
鬼子母神前,10820
都電雑司ヶ谷,21650
東池袋四丁目,31610
向原,38630
大塚駅前,06020
巣鴨新田,20560
庚申塚,14060
新庚申塚,19480
西ヶ原四丁目,28570
滝野川一丁目,22780
飛鳥山,00980
王子駅前,05200
栄町,15770
梶原,08010
荒川車庫前,01480
荒川遊園地前,01510
小台,06850
宮ノ前,38320
熊野前,12890
東尾久三丁目,31740
町屋二丁目,35810
町屋駅前,35800
荒川七丁目,01490
荒川二丁目,01500
荒川区役所前,01470
荒川一中前,50070
三ノ輪橋,38140
日暮里,29650
西日暮里,29160
赤土小学校前,80815
熊野前,12890
足立小台,80816
扇大橋,80817
高野,80818
江北,80819
西新井大師西,80820
谷在家,80821
舎人公園,80822
舎人,80823
見沼代親水公園,80824
渋谷,17640
神泉,19790
駒場東大前,15370
池ノ上,02030
下北沢,18010
新代田,19800
東松原,32410
明大前,39030
永福町,04780
西永福,28380
浜田山,31090
高井戸,22170
富士見ヶ丘,34030
久我山,12460
三鷹台,36890
井の頭公園,03510
吉祥寺,11640
東府中,32330
府中競馬正門前,34350
新宿,19670
初台,30800
幡ヶ谷,30610
新宿,19670
笹塚,16280
代田橋,21960
明大前,39030
下高井戸,18140
桜上水,16130
上北沢,09130
八幡山,30710
芦花公園,41450
千歳烏山,24130
仙川,21360
つつじヶ丘,24850
柴崎,17580
国領,14740
布田,34190
調布,24440
西調布,29060
飛田給,26310
武蔵野台,38820
多磨霊園,23640
東府中,32330
府中,34340
分倍河原,34560
中河原,27000
聖蹟桜ヶ丘,21020
百草園,39160
高幡不動,22520
南平,37620
平山城址公園,33390
長沼,27270
北野,11420
京王八王子,13370
多摩動物公園,23550
調布,24440
京王多摩川,13340
京王よみうりランド,13390
稲城,03230
京王永山,13360
京王多摩センター,13350
京王堀之内,13380
南大沢,37360
多摩境,23480
北野,11420
京王片倉,13330
山田,40320
めじろ台,39130
狭間,30430
高尾,22180
高尾山口,22210
青砥,00190
京成立石,13610
四ツ木,41140
八広,40170
京成曳舟,13670
押上,06820
京成高砂,13600
柴又,17620
京成金町,13550
京成上野,13510
日暮里,29650
新三河島,20290
町屋,35790
千住大橋,21440
京成関屋,13590
堀切菖蒲園,35210
お花茶屋,07120
青砥,00190
京成高砂,13600
京成小岩,13560
江戸川,04920
泉岳寺,21340
品川,17460
北品川,11210
新馬場,20140
青物横丁,00240
鮫洲,16530
立会川,23090
大森海岸,06380
平和島,34650
大森町,06400
梅屋敷,04660
京急蒲田,13410
雑色,21660
六郷土手,41470
京急蒲田,13410
糀谷,14030
大鳥居,06110
穴守稲荷,01130
天空橋,25350
羽田空港第３ターミナル,75907
羽田空港第１・第２ターミナル,75910
新宿,19670
南新宿,37560
参宮橋,16710
代々木八幡,41310
代々木上原,41290
東北沢,31840
下北沢,18010
世田谷代田,21220
梅ヶ丘,04590
豪徳寺,14220
経堂,12020
千歳船橋,24140
祖師ヶ谷大蔵,21760
成城学園前,20990
喜多見,11580
狛江,15260
和泉多摩川,02510
鶴川,24990
玉川学園前,23460
町田,35780
小田急永山,06890
小田急多摩センター,06880
唐木田,09710
多摩センター,23490
松が谷,35880
大塚・帝京大学,06010
中央大学・明星大学,24320
多摩動物公園,23550
程久保,35160
高幡不動,22520
万願寺,36220
甲州街道,14050
柴崎体育館,17590
立川南,23120
立川北,23110
高松,22550
立飛,23150
泉体育館,02500
砂川七番,20760
玉川上水,23470
桜街道,16060
上北台,09140
新木場,19330
東雲,17510
国際展示場,14660
東京テレポート,25630
天王洲アイル,25440
品川シーサイド,53940
大井町,05480
大崎,05780
京成高砂,13600
新柴又,19660
浜松町,31160
天王洲アイル,25440
大井競馬場前,05410
流通センター,41350
昭和島,18760
整備場,31030
天空橋,25350
羽田空港第３ターミナル,31025
新整備場,19760
羽田空港第１ターミナル,31020
羽田空港第２ターミナル,75900
新橋,20110
汐留,53930
竹芝,22890
日の出,32960
芝浦ふ頭,17560
お台場海浜公園,06860
台場,22030
東京国際クルーズターミナル,34550
テレコムセンター,25310
青海,00230
東京ビッグサイト,14670
有明,01580
有明テニスの森,79995
市場前,80000
新豊洲,80005
豊洲,26540
赤羽岩淵,00390
秋葉原,00480
新御徒町,50040
浅草,76085
南千住,37600
北千住,11310
青井,76090
六町,76095
京成上野,13510
日暮里,29650
青砥,00190
京成高砂,13600
二子新地,34220
高津,22390
溝の口,36850
新丸子,20280
武蔵小杉,38720
元住吉,39270
日吉,33150
綱島,24880
大倉山,05650
菊名,10720
妙蓮寺,38540
白楽,30290
東白楽,32210
反町,23830
横浜,40940
二子新地,34220
高津,22390
溝の口,36850
梶が谷,07890
宮崎台,38250
宮前平,38350
鷺沼,15980
たまプラーザ,23580
あざみ野,00820
江田,04880
市が尾,02970
藤が丘,33850
青葉台,00210
田奈,23250
長津田,27240
つきみ野,24660
中央林間,24340
長津田,27240
恩田,07430
こどもの国,15110
新丸子,20280
武蔵小杉,38720
元住吉,39270
日吉,33150
武蔵小杉,38720
新川崎,19290
横浜,40940
保土ヶ谷,35150
東戸塚,32070
戸塚,26210
大船,06240
北鎌倉,11100
鎌倉,08890
逗子,20640
東逗子,31980
田浦,22120
横須賀,40890
衣笠,11700
久里浜,13050
川崎,09920
鶴見,25070
新子安,19550
東神奈川,31790
横浜,40940
桜木町,16100
関内,10300
石川町,02190
山手,40360
根岸,29850
磯子,02800
新杉田,19740
洋光台,40830
港南台,14260
本郷台,35350
大船,06240
横浜,40940
桜木町,16100
関内,10300
石川町,02190
山手,40360
根岸,29850
磯子,02800
新杉田,19740
洋光台,40830
港南台,14260
本郷台,35350
大船,06240
鶴見,25070
国道,14680
鶴見小野,25090
弁天橋,34790
浅野,00730
新芝浦,19650
海芝浦,04550
安善,01760
大川,05540
武蔵白石,38750
浜川崎,31070
昭和,18750
扇町,05170
川崎,09920
横浜,40940
戸塚,26210
大船,06240
藤沢,33900
辻堂,24740
茅ヶ崎,23840
平塚,33280
大磯,05460
二宮,29690
国府津,14160
鴨宮,09660
小田原,06930
早川,31190
根府川,29870
真鶴,36110
湯河原,40680
谷峨,39680
山北,40230
東山北,32530
松田,35950
相模金子,15930
上大井,09080
下曽我,18110
国府津,14160
川崎,09920
尻手,17430
八丁畷,30810
川崎新町,09930
小田栄,84015
浜川崎,31070
矢向,39830
鹿島田,07950
平間,33360
向河原,38590
武蔵小杉,38720
武蔵中原,38800
武蔵新城,38760
武蔵溝ノ口,38860
津田山,24790
久地,12560
宿河原,18510
登戸,30130
中野島,27340
稲田堤,03300
東神奈川,31790
大口,05590
菊名,10720
新横浜,20390
小机,15030
鴨居,09590
中山,27620
十日市場,25590
長津田,27240
古淵,15200
淵野辺,34330
矢部,40190
相模原,15960
橋本,30490
茅ヶ崎,23840
北茅ヶ崎,11370
香川,07580
寒川,16510
宮山,38390
倉見,13030
門沢橋,08580
社家,18400
厚木,01050
海老名,05090
入谷,03750
相武台下,21720
下溝,18290
原当麻,31260
番田,31440
上溝,09430
南橋本,37690
橋本,30490
相模湖,15940
藤野,33950
武蔵小杉,38720
新川崎,19290
横浜,40940
保土ヶ谷,35150
東戸塚,32070
戸塚,26210
大船,06240
北鎌倉,11100
鎌倉,08890
逗子,20640
武蔵小杉,38720
横浜,40940
戸塚,26210
大船,06240
藤沢,33900
辻堂,24740
茅ヶ崎,23840
平塚,33280
大磯,05460
二宮,29690
国府津,14160
鴨宮,09660
小田原,06930
新横浜,20390
小田原,06930
羽沢横浜国大,84040
武蔵小杉,38720
京王稲田堤,13320
若葉台,41610
橋本,30490
京急川崎,13420
八丁畷,30810
鶴見市場,25080
京急鶴見,13460
花月総持寺,07720
生麦,27900
京急新子安,13440
子安,15450
神奈川新町,08640
京急東神奈川,27020
神奈川,08630
横浜,40940
戸部,26340
日ノ出町,32970
黄金町,14570
南太田,37370
井土ヶ谷,03190
弘明寺,12910
上大岡,09090
屏風浦,33140
杉田,20580
京急富岡,13470
能見台,29940
金沢文庫,08660
金沢八景,08650
追浜,06990
京急田浦,13450
安針塚,01750
逸見,34760
汐入,17030
横須賀中央,40900
県立大学,13490
堀ノ内,35240
京急大津,13400
馬堀海岸,36130
浦賀,04680
京急川崎,13420
港町,37240
鈴木町,20680
川崎大師,09940
東門前,32510
大師橋,16700
小島新田,14860
金沢八景,08650
六浦,38930
神武寺,20310
逗子・葉山,19750
堀ノ内,35240
新大津,19150
北久里浜,11120
京急久里浜,13430
ＹＲＰ野比,41580
京急長沢,13480
津久井浜,24690
三浦海岸,36260
三崎口,36680
登戸,30130
向ヶ丘遊園,38610
生田,01950
読売ランド前,41270
百合ヶ丘,40770
新百合ヶ丘,20370
柿生,07590
相模大野,15920
相模大野,15920
小田急相模原,06870
相武台前,21730
座間,16490
海老名,05090
厚木,01050
本厚木,35270
愛甲石田,00050
伊勢原,02750
鶴巻温泉,25060
東海大学前,25580
秦野,30640
渋沢,17630
新松田,20260
開成,07480
栢山,09690
富水,26410
螢田,35090
足柄,53910
小田原,06930
新百合ヶ丘,20370
五月台,16350
栗平,13060
黒川,13140
はるひ野,75895
相模大野,15920
東林間,32590
中央林間,24340
南林間,37850
鶴間,25040
大和,40370
桜ヶ丘,16070
高座渋谷,13980
長後,24390
湘南台,18670
六会日大前,38920
善行,21370
藤沢本町,33910
藤沢,33900
本鵠沼,35300
鵠沼海岸,12510
片瀬江ノ島,08400
横浜,40940
平沼橋,33310
西横浜,29560
天王町,25460
星川,34990
和田町,41790
上星川,09360
西谷,29450
鶴ヶ峰,24980
二俣川,34270
希望ヶ丘,11810
三ツ境,36970
瀬谷,21310
大和,40370
相模大塚,15910
さがみ野,15950
かしわ台,07980
海老名,05090
二俣川,34270
南万騎が原,37780
緑園都市,41390
弥生台,40540
いずみ野,02550
いずみ中央,02520
ゆめが丘,40740
湘南台,18670
羽沢横浜国大,84040
西谷,29450
あざみ野,00820
中川,26980
センター北,21500
センター南,21510
仲町台,27500
新羽,29640
北新横浜,11280
新横浜,20390
岸根公園,10780
片倉町,08380
三ツ沢上町,37000
三ツ沢下町,37010
横浜,40940
高島町,22290
桜木町,16100
関内,10300
伊勢佐木長者町,02680
阪東橋,31470
吉野町,41060
蒔田,35520
弘明寺,12920
上大岡,09090
港南中央,14270
上永谷,09260
下永谷,18210
舞岡,35480
戸塚,26210
踊場,07020
中田,27160
立場,23200
下飯田,17850
湘南台,18670
中山,27620
川和町,80825
都筑ふれあいの丘,80826
センター南,21510
センター北,21500
北山田,80827
東山田,80828
高田,80829
日吉本町,80830
日吉,33150
横浜,40940
新高島,54015
みなとみらい,54020
馬車道,54025
日本大通り,54030
元町・中華街,54035
新杉田,19740
南部市場,28180
鳥浜,26750
並木北,27920
並木中央,27930
幸浦,16340
産業振興センター,16690
福浦,33620
市大医学部,17360
八景島,30740
海の公園柴口,04560
海の公園南口,04570
野島公園,30040
金沢八景,08650
藤沢,33900
石上,02130
柳小路,40090
鵠沼,12500
湘南海岸公園,18660
江ノ島,05010
腰越,14830
鎌倉高校前,08900
七里ヶ浜,17400
稲村ヶ崎,03400
極楽寺,14710
長谷,30550
由比ヶ浜,40600
和田塚,41800
鎌倉,08890
大船,06240
富士見町,34050
湘南町屋,18690
湘南深沢,18680
西鎌倉,28580
片瀬山,08410
目白山下,39140
湘南江の島,18650
小田原,06930
箱根板橋,30390
風祭,07840
入生田,03710
箱根湯本,30410
塔ノ沢,25750
大平台,06210
宮ノ下,38290
小涌谷,15540
彫刻の森,24400
強羅,14420
強羅,14420
公園下,82515
公園上,82520
中強羅,83070
上強羅,82795
早雲山,82960
小田原,06930
緑町,63805
井細田,63810
五百羅漢,63815
穴部,63820
飯田岡,63825
相模沼田,63830
岩原,63835
塚原,63840
和田河原,63845
富士フイルム前,63850
大雄山,63855
大宮,06310
さいたま新都心,15620
与野,41220
北浦和,10970
浦和,04710
南浦和,37350
蕨,41880
西川口,28600
川口,09870
戸田公園,26170
戸田,26150
北戸田,11390
武蔵浦和,38700
中浦和,26900
南与野,37840
与野本町,41230
北与野,11630
大宮,06310
大宮,06310
日進,29600
西大宮,42510
指扇,16330
南古谷,37770
川越,09900
西川越,28610
的場,36090
笠幡,07820
武蔵高萩,38790
高麗川,15280
浦和,04710
さいたま新都心,15620
大宮,06310
宮原,38330
上尾,00530
北上尾,10880
桶川,06730
北本,11600
鴻巣,14300
北鴻巣,11140
吹上,33580
行田,11960
熊谷,12840
籠原,07750
深谷,33560
岡部,06560
本庄,35390
神保原,20230
浦和,04710
さいたま新都心,15620
大宮,06310
土呂,26770
東大宮,31720
蓮田,30520
白岡,18800
新白岡,19720
久喜,12470
東鷲宮,32600
栗橋,13040
東所沢,32060
新座,28210
北朝霞,10890
西浦和,28360
武蔵浦和,38700
南浦和,37350
東浦和,31670
東川口,31820
南越谷,37500
越谷レイクタウン,40965
吉川,40970
吉川美南,83725
新三郷,20300
三郷,36710
金子,08780
東飯能,32260
高麗川,15280
毛呂,39590
越生,06750
明覚,38420
小川町,06630
竹沢,22870
折原,07320
寄居,41320
用土,40840
松久,36050
児玉,14960
丹荘,23760
栗橋,13040
東鷲宮,32600
久喜,12470
新白岡,19720
白岡,18800
蓮田,30520
東大宮,31720
土呂,26770
大宮,06310
浦和,04710
神保原,20230
本庄,35390
岡部,06560
深谷,33560
籠原,07750
熊谷,12840
行田,11960
吹上,33580
北鴻巣,11140
鴻巣,14300
北本,11600
桶川,06730
北上尾,10880
上尾,00530
宮原,38330
大宮,06310
浦和,04710
大宮,06310
熊谷,12840
本庄早稲田,54045
大宮,06310
熊谷,12840
本庄早稲田,54045
大宮,06310
和光市,41690
和光市,41690
所沢,26120
航空公園,13970
新所沢,19960
入曽,03720
狭山市,16570
新狭山,19630
南大塚,37380
本川越,35290
所沢,26120
西所沢,29090
小手指,15050
狭山ヶ丘,16560
武蔵藤沢,38840
稲荷山公園,03440
入間市,03770
仏子,33800
元加治,39230
飯能,31480
東飯能,32260
高麗,15240
武蔵横手,38880
東吾野,31550
西所沢,29090
下山口,18310
西武球場前,21040
西武球場前,21040
遊園地西,40620
吾野,00370
西吾野,28300
正丸,18710
芦ヶ久保,00860
横瀬,40910
西武秩父,21070
和光市,41690
朝霞,00620
朝霞台,00630
志木,17200
柳瀬川,40110
みずほ台,36790
鶴瀬,25010
ふじみ野,34060
上福岡,09340
新河岸,19210
川越,09900
川越市,09910
霞ヶ関,08300
鶴ヶ島,24970
若葉,41600
坂戸,15870
北坂戸,11190
高坂,22230
東松山,32420
森林公園,20410
つきのわ,53915
武蔵嵐山,38890
小川町,06630
東武竹沢,25820
みなみ寄居,84585
男衾,07170
鉢形,30680
玉淀,23620
寄居,41320
坂戸,15870
一本松,03180
西大家,28480
川角,09860
武州長瀬,34120
東毛呂,32500
武州唐沢,34100
越生,06750
谷塚,40010
草加,21610
獨協大学前,36040
新田,19900
蒲生,09600
新越谷,19520
越谷,14820
北越谷,11170
大袋,06230
せんげん台,21380
武里,22860
一ノ割,03110
春日部,08090
北春日部,11050
姫宮,33090
東武動物公園,25850
和戸,41850
久喜,12470
鷲宮,41720
花崎,30910
加須,08330
南羽生,37700
羽生,31000
東武動物公園,25850
杉戸高野台,20590
幸手,16370
南栗橋,37470
栗橋,13040
新古河,19500
柳生,39750
大宮,06310
北大宮,11000
大宮公園,06330
大和田,06450
七里,27840
岩槻,03860
東岩槻,31640
豊春,26620
八木崎,39730
春日部,08090
藤の牛島,33960
南桜井,37520
川口元郷,53820
南鳩ヶ谷,53825
鳩ヶ谷,53830
新井宿,53835
戸塚安行,53840
東川口,31820
浦和美園,53845
八潮,76100
三郷中央,76105
大宮,06310
鉄道博物館,06130
加茂宮,09650
東宮原,32460
今羽,15590
吉野原,41070
原市,31230
沼南,18640
丸山,36190
志久,17240
伊奈中央,03310
羽貫,31010
内宿,04300
羽生,31000
西羽生,29320
新郷,19460
武州荒木,34090
東行田,31850
行田市,11970
持田,39210
ソシオ流通センター,39215
熊谷,12840
上熊谷,09150
石原,02410
ひろせ野鳥の森,53970
広瀬川原,53972
大麻生,05370
明戸,00570
武川,22850
永田,53905
ふかや花園,53908
小前田,07180
桜沢,16110
寄居,41320
波久礼,30310
樋口,32650
野上,29990
長瀞,27260
上長瀞,09250
親鼻,07260
皆野,37250
和銅黒谷,13260
大野原,06160
秩父,24090
御花畑,07130
影森,07730
浦山口,04700
武州中川,34110
武州日野,34130
白久,18950
三峰口,37050
千葉,24180
西千葉,29050
稲毛,03250
新検見川,19440
幕張,35640
幕張本郷,35650
津田沼,24780
東船橋,32350
船橋,34480
西船橋,29360
下総中山,17950
本八幡,39350
市川,02990
松戸,35990
北松戸,11570
馬橋,36120
新松戸,20270
北小金,11150
南柏,37420
柏,07970
北柏,11040
我孫子,01190
天王台,25450
佐倉,16030
酒々井,17320
成田,28010
空港第２ビル,12430
成田空港,28020
久住,12700
滑河,27950
下総神崎,17920
大戸,06060
佐原,16650
香取,08620
水郷,20440
小見川,07190
笹川,16250
下総橘,17930
下総豊里,17940
椎柴,16950
松岸,35890
銚子,24410
我孫子,01190
